Listen a minute.
Lock the office.
Lock the office.
Lock your doors.
Lock your doors.
Look around you.
Look around you.
Look at the cat.
Look at the cat.
Look behind you.
Look behind you.
Look what I did.
Look what I did.
Make a decision.
Make a decision.
Make a decision.
Make a decision.
Make it smaller.
Make it smaller.
Make it smaller.
Make it smaller.
Make it smaller.
Make it smaller.
Make it smaller.
Make it smaller.
Make some noise!
Make some noise!
Mary helped Tom.
Mary is a widow.
Mary's my niece.
May I be honest?
May I borrow it?
May I go to bed?
May I go to bed?
May I interrupt?
May I interrupt?
May I leave now?
May I try it on?
May I try it on?
May I try it on?
Maybe it's true.
Maybe it's true.
Maybe next time.
Men should work.
Merry Christmas!
Merry Christmas!
Might I come in?
"Mom, I'm hungry."
My TV is broken.
My TV is broken.
My answer is no.
My bag is empty.
My book is here.
My bottle broke.
My cat is happy.
My cat is white.
My father is in.
My father is in.
My jeans shrank.
My mouth is dry.
My shift's over.
My suit is gray.
My suit is grey.
My wife was mad.
My wife was mad.
My work is done.
Natto is sticky.
Nature is cruel.
Nature is scary.
Neither is true.
Neither is true.
Never say never.
Never tell lies.
Nice seeing you!
Nice seeing you!
Nice to see you.
No one answered.
No one answered.
No one can help.
No one can tell.
No one can tell.
No one flinched.
No one flinched.
No one flinched.
No one flinched.
No one got hurt.
No one got sick.
No one got sick.
No one is there.
No one is there.
No one likes me.
No one saw that.
No one saw that.
No one was hurt.
No one was late.
No one's around.
No taxi stopped.
No taxi stopped.
"No, I didn't go."
"No, I didn't go."
Nobody answered.
Nobody wants it.
Nobody wants it.
Nobody was home.
Nobody was home.
Now I'm serious.
Now go have fun.
Now go have fun.
Now is the time.
Now stop crying.
"Okay, I'm ready."
"Okay, I'm ready."
Open the bottle.
Open the bottle.
Open your mouth!
Open your mouth.
Open your mouth.
Parties are fun.
Parties bore me.
Please be quiet.
Please call him.
Please call him.
Please continue.
Please help Tom.
Please help Tom.
Please hurry up!
Please hurry up!
Please hurry up!
Please hurry up!
Please sit down!
Please sit down.
Please sit down.
Please sit here.
Please sit here.
Please sit here.
Please trust me.
Please trust me.
Pour me a drink.
Pour me a drink.
Prices are high.
Put a lid on it!
Put on your hat.
Put on your hat.
Put your hat on.
Raise your hand.
Raise your hand.
Read this first.
Read this first.
Read this first.
Remove your hat.
Remove your hat.
Remove your hat.
Remove your hat.
Remove your hat.
Repeat after me.
Repeat after me.
School bores me.
School bores me.
Science is cool.
See what I mean?
See what I mean?
Sharks eat fish.
She admired him.
She adores cats.
She calmed down.
She deserved it.
She disappeared.
She forgave him.
She forgave him.
She got up late.
She had a radio.
She has no fear.
She is Canadian.
She is Japanese.
She is a beauty.
She is a beauty.
She is a doctor.
She is a doctor.
She is a runner.
She is a singer.
She is a typist.
She is a typist.
She is graceful.
She is not tall.
She is powerful.
She is stubborn.
She looked away.
She looked away.
She looks young.
She lost a book.
She married him.
She married him.
She never reads.
She pinched him.
She pinched him.
She scolded him.
She scolded him.
She scolded him.
She scolded him.
She seems happy.
She seems tired.
She slapped him.
She slapped him.
She sounded mad.
She stabbed him.
She stabbed him.
She talks a lot.
She tempted him.
She tempted him.
She tempted him.
She tempted him.
She tied him up.
She tied him up.
She tied him up.
She tied him up.
She trusted you.
She trusted you.
She trusted you.
She trusted you.
She trusted you.
She trusted you.
She trusted you.
She trusted you.
She was panting.
She was panting.
She was perfect.
She was perfect.
She went inside.
She will try it.
She woke him up.
She woke him up.
She worked hard.
She worked hard.
She's assertive.
She's depressed.
She's in danger.
She's my friend.
She's my friend.
She's my sister.
She's no singer.
She's on a roll.
She's on a roll.
She's very tall.
Sheep eat grass.
Should we start?
Should we worry?
Show them to me.
Show us the way.
Show us the way.
Shut your mouth.
Sit right there.
Sit up straight.
Someone coughed.
"Sorry, I forgot."
Sound the alarm!
Sound the alarm!
Speak your mind.
Speak your mind.
Spring has come.
Spring has come.
Stay in the car.
Stay in the car.
Stay right here.
Stay very still.
Stay very still.
Stay very still.
Stop doing that.
Stop doing that.
Stop hitting me!
Stop hitting me!
"Stop it, please."
"Stop it, please."
Stop right here.
Stop right here.
Stop squabbling.
Stop teasing me.
Stop teasing me.
Stop whimpering.
Summer has come.
Summer has come.
Suni is playing.
Take a breather.
Take care of it.
Take care of it.
"Take it, please."
Take no chances.
Take no chances.
Talk to my boss.
Talk to my boss.
Tell me frankly.
Tell me frankly.
That can happen.
That can't last.
That car is his.
That could work.
That dog is big.
That dog is big.
That dog jumped.
That is a table.
That is her car.
That is his car.
That is so cool.
That isn't fair.
That looks good.
That might help.
That must be so.
That was a sign.
That won't work!
That won't work!
That won't work!
That's a pagoda.
That's a relief.
That's about it.
That's all I do.
That's all true.
That's an order.
That's an order.
That's barbaric!
That's cheating.
That's doubtful.
That's doubtful.
That's my chair.
That's my fault.
That's my money.
That's nonsense.
That's not cool.
That's not fair.
That's not good.
That's not love.
That's not love.
That's not nice.
That's not true.
That's not true.
That's old news.
That's peculiar.
That's peculiar.
That's peculiar.
That's possible.
That's so weird.
That's terrible.
That's the snag.
That's the word.
That's too easy.
That's too hard.
That's too long.
That's too much!
That's too much.
That's too much.
That's very big.
That's very big.
That's very odd.
The air is damp.
The answer's no.
The baby's fine.
The bag is full.
The bike's mine.
The book is red.
The bus is slow.
The car is blue.
The car stopped.
The cat is lazy.
The cat is safe.
The cup is full.
The dog growled.
The dog is dead.
The dog is mine.
The dog is ours.
The door opened.
The door opened.
The engine died.
The house stank.
The lake is big.
The leaves fell.
The leaves fell.
The light is on.
The man blushed.
The moon is out.
The moon is out.
The net is huge.
The room is hot.
The sea is blue.
The sea is calm.
The sky is blue.
The soup is hot.
The soup's cold.
The sun has set.
The team waited.
The well is dry.
There she comes.
There was music.
There's a catch.
There's a catch.
There's a catch.
There's a table.
There's a table.
There's my team.
There's no cure.
There's no cure.
There's no door.
There's no exit.
There's no exit.
There's no food.
There's no food.
There's no gold.
There's no hope.
There's no hope.
There's no rush.
There's no rush.
There's no salt.
There's no time.
There's our bus.
There's the rub.
These are fresh.
These are fresh.
They all did it.
They all did it.
They all did it.
They all did it.
They all hugged.
They all hugged.
They all talked.
They are actors.
They are melons.
They blocked it.
They can manage.
They can manage.
They caught Tom.
They caught Tom.
They deserve it.
They deserve it.
They don't care.
They don't care.
They don't care.
They don't help.
They feared you.
They feared you.
They greeted me.
They greeted me.
They had a boat.
They had a duty.
They held hands.
They held hands.
They helped Tom.
They left early.
They left early.
They live apart.
They live apart.
They look bored.
They look bored.
They look happy.
They look happy.
They lost again.
They lost again.
They lost again.
They lost again.
They missed Tom.
They seem happy.
They visited us.
They visited us.
They want peace.
They want peace.
They went crazy.
They went crazy.
They went crazy.
They went crazy.
They went there.
They went there.
They went there.
They went there.
They were lucky.
They were lucky.
They were lucky.
They were lucky.
They were naive.
They were naive.
They were naive.
They were naive.
They were yours.
They were yours.
They were yours.
They were yours.
They'll be fine.
They'll be fine.
They'll find us.
They'll find us.
They'll kill me.
They're all bad.
They're all bad.
They're amazing.
They're amazing.
They're animals.
They're arguing.
They're arguing.
They're cousins.
They're cousins.
They're dancing.
They're dancing.
They're doctors.
They're doctors.
They're jittery.
They're jittery.
They're jittery.
They're jittery.
They're leaving.
They're leaving.
They're not bad.
They're outside.
They're outside.
They're similar.
They're similar.
They're similar.
They're similar.
They're smiling.
They're special.
They're special.
They're staying.
They're staying.
They're talking.
They're talking.
They're too fat.
They're too fat.
They're too fat.
They're too fat.
They're useless.
They're useless.
They're with me.
They're working.
They're working.
This book's new.
This book's new.
This dog is big.
This is a farce.
This is amazing.
This is amazing.
This is awesome.
This is awesome.
This is awesome.
This is awesome.
This is correct.
This is curious.
This is foolish.
This is for you.
This is for you.
This is for you.
This is for you.
This is for you.
This is hogwash.
This is illegal.
This is my baby.
This is my beer.
This is my book.
This is my fate.
This is my fate.
This is my fate.
This is my home.
This is my room.
This is my wife.
This is my wine.
This is my wine.
This is no joke.
This is nothing.
This is on sale.
This is painful.
This is perfect.
This is private.
This is reality.
This is rubbish.
This is rubbish.
This is so easy.
This is so easy.
This is so good.
This is so hard.
This is so hard.
This is the boy.
This is the end.
This is too big.
This is typical.
This is unusual.
This is unusual.
This is useless.
This isn't mine.
This isn't mine.
This isn't mine.
This isn't safe.
This looks good.
This looks good.
This might help.
This might hurt.
Those are gifts.
Throw it to Tom.
Throw it to Tom.
Throw it to Tom.
Throw it to Tom.
Time for dinner.
Time for dinner.
To each his own.
Today is Friday.
Today is hectic.
Tom ate quickly.
Tom ate quickly.
Tom became weak.
Tom became weak.
Tom believed it.
Tom betrayed us.
Tom called back.
Tom called back.
Tom can't paint.
Tom caused this.
Tom contributed.
Tom contributed.
Tom didn't call.
Tom disappeared.
Tom drinks wine.
Tom exaggerates.
Tom fired first.
Tom had a knife.
Tom had no sons.
Tom has a beard.
Tom has a horse.
Tom has a ranch.
Tom has my book.
Tom has secrets.
Tom hates opera.
Tom hugged Mary.
Tom is a Muslim.
Tom is a client.
Tom is a doctor.
Tom is a doctor.
Tom is a genius.
Tom is a player.
Tom is a tailor.
Tom is a welder.
Tom is adorable.
Tom is all ears.
Tom is an idiot.
Tom is arrogant.
Tom is cautious.
Tom is confused.
Tom is deranged.
Tom is dreaming.
Tom is drowning!
Tom is handsome.
Tom is hurt bad.
Tom is insecure.
Tom is laughing.
Tom is laughing.
Tom is laughing.
Tom is likeable.
Tom is no angel.
Tom is not dumb.
Tom is not here.
Tom is on leave.
Tom is quitting.
Tom is reckless.
Tom is relieved.
Tom is speaking.
Tom is studying.
Tom is sweating.
Tom is tireless.
Tom is tolerant.
Tom is watching.
Tom is your age.
Tom is your age.
Tom isn't alone.
Tom kicked Mary.
Tom killed Mary.
Tom killed Mary.
Tom kissed Mary.
Tom kissed Mary.
Tom learns fast.
Tom likes chess.
Tom looked back.
Tom looked back.
Tom looks dazed.
Tom looks great.
Tom looks happy.
Tom looks tired.
Tom never comes.
Tom never cooks.
Tom never falls.
Tom paid for it.
Tom quit school.
Tom saw a mouse.
Tom saw a mouse.
Tom seemed calm.
Tom seems angry.
Tom seems angry.
Tom seems happy.
Tom seems young.
Tom seems young.
Tom stayed calm.
Tom stayed calm.
Tom trusts Mary.
Tom turned pale.
Tom understands.
Tom volunteered.
Tom wanted that.
Tom warned Mary.
Tom was awesome.
Tom was in love.
Tom was nervous.
Tom was on time.
Tom was popular.
Tom was sobbing.
Tom wasn't sure.
Tom wears a wig.
Tom went inside.
Tom went inside.
Tom will fix it.
Tom will fix it.
Tom will go far.
Tom will say no.
Tom works a lot.
Tom works there.
Tom writes well.
Tom's delighted.
Tom's different.
Tom's important.
Tom's my friend.
Trust is earned.
Try and stop me.
Try and stop me.
Try not to yawn.
Turn off the TV.
Turn on the fan.
Turn on the fan.
Unlock the door.
Unlock the door.
Unlock the door.
Wait one moment.
Wait one moment.
Wait one second.
Wait one second.
Wait right here.
Wait right here.
Walls have ears.
Wash your hands.
Watch carefully.
Watch carefully.
Watch the front.
Watch the front.
Watch your back.
Watch your step.
Watch your step.
Watch your toes.
We all did well.
We all did well.
We all had hope.
We all had hope.
We all hate Tom.
We all have fun.
We all have fun.
We all know Tom.
We all like him.
We all like him.
We all like him.
We all like you.
We all like you.
We all like you.
We all suffered.
We all suffered.
We are a family.
We are brothers.
We are busy men.
We are his sons.
We are students.
We are teachers.
We are teachers.
We are the best.
We are watching.
We ate together.
We both do that.
We both want it.
We both want it.
We can't attend.
We can't escape.
We can't see it.
We closed early.
We count on you.
We count on you.
We declared war.
We don't forget.
We eat fish raw.
We have no time.
We have refused.
We have to move.
We lack nothing.
We like to talk.
We like to talk.
We love our dog.
We love our dog.
We love picnics.
We made him cry.
We made waffles.
We must retreat.
We must succeed.
We need experts.
We need to talk.
We need to talk.
We need to talk.
We never forget.
We ought to win.
We ought to win.
We played chess.
We realize that.
We rented a car.
We respect them.
We run together.
We said nothing.
We sang for her.
We shared ideas.
We should study.
We speak French.
We study Arabic.
We study French.
We travel light.
We try our best.
We want answers.
We want it back.
We want it back.
We want justice.
We want revenge.
We want to help.
We want to talk.
We went on foot.
We went on foot.
We went too far.
We went too far.
We went too far.
We were friends.
We were friends.
We were in love.
We were in love.
We were sailing.
We were shocked.
We were shocked.
We were winning.
We were winning.
We were worried.
We will survive.
We'll catch you.
We'll catch you.
We'll cooperate.
We'll get there.
We'll stay here.
We'll stop them.
We'll wait here.
We'll wait here.
We're Canadians.
We're Canadians.
We're adaptable.
We're all alone.
We're all angry.
We're all angry.
We're all armed.
We're all armed.
We're all bored.
We're all bored.
We're all crazy.
We're all crazy.
We're all crazy.
We're all crazy.
We're all dying.
We're all going.
We're ambitious.
We're ambitious.
We're available.
We're both fine.
We're both fine.
"We're busy, Tom."
We're comedians.
We're committed.
We're committed.
We're confident.
We're contented.
We're contented.
We're dedicated.
We're dedicated.
We're depressed.
We're different.
We're different.
We're done here.
We're fixing it.
We're flattered.
We're from here.
We're gardeners.
We're gentlemen.
We're giving up.
We're going now.
We're going out.
"We're here, too."
"We're here, too."
We're in charge.
We're in charge.
We're in danger.
We're incorrect.
We're listening.
We're losing it.
We're neighbors.
We're newcomers.
We're newcomers.
We're newlyweds.
We're not alone.
We're not alone.
We're not fools.
We're not fussy.
We're not going.
We're not going.
We're not going.
We're not happy.
We're not happy.
We're not happy.
We're not happy.
We're not ready.
We're not young.
We're past that.
We're plastered.
We're plastered.
We're powerless.
We're powerless.
We're prisoners.
We're prisoners.
We're ready now.
We're ready now.
We're ready now.
We're ready now.
We're realistic.
We're resigning.
We're resilient.
We're resilient.
We're safe here.
We're satisfied.
We're satisfied.
We're sensitive.
We're separated.
We're separated.
We're surprised.
We're surprised.
We're surviving.
We're survivors.
We're survivors.
We're too close.
We're too close.
We're uninsured.
We're uninsured.
We're unrelated.
We're unrelated.
We're very busy.
We're very busy.
We're very busy.
We've been busy.
We've been busy.
We've no choice.
What a blessing!
What a disaster!
What a disaster!
What a huge dog!
What a nice tie!
What a pleasure!
What a prospect!
What a treasure!
What can Tom do?
What can you do?
What can you do?
What could I do?
What could I do?
What did I miss?
What did I miss?
What did he say?
What did you do?
What do you say?
What do you say?
What do you see?
What do you see?
What drives you?
What drives you?
What fell on me?
What is he like?
What is he like?
What is his age?
What is missing?
What is missing?
What scared you?
What scared you?
What scared you?
What scared you?
What scared you?
What scared you?
What time is it?
What time is it?
What was inside?
What was stolen?
What'll it cost?
What's Tom like?
What's all this?
What's going on?
What's going on?
What's going on?
What's his name?
What's his name?
What's in there?
What's it about?
What's it about?
What's its name?
What's its name?
What's kept you?
What's kept you?
What's my prize?
What's our plan?
What's our plan?
What's so funny?
What's the cost?
What's the idea?
What's the plan?
What's the plan?
What's the rush?
What's the time?
"What's up, dude?"
What's your GPA?
What's your age?
What's your job?
What's your job?
What've you got?
What've you got?
When can we eat?
When did it end?
When did it end?
Where did he go?
Where do I turn?
Where is Boston?
Where is Father?
Where is my car?
Where is my dog?
Where is my son?
Where's Tom now?
Where's my book?
Where's the bag?
Where's the bag?
Where's the car?
Where's the cat?
Where's the dog?
Where's the key?
Where's the map?
Where's the map?
Where's the oar?
Where's the oar?
Which key is it?
Who are you all?
Who can help me?
Who contributed?
Who did you see?
Who is that guy?
Who is that man?
Who is this boy?
Who is this guy?
Who likes beans?
Who punched you?
Who volunteered?
Who volunteered?
Who wants jello?
Who's been shot?
Who's in charge?
Who's screaming?
Who's that girl?
Who's the loser?
Why am I crying?
Why are we here?
Why are we poor?
Why are you sad?
Why did Tom lie?
Why did you lie?
Why did you lie?
Why do we dream?
Why is Tom here?
Why is she here?
Why is she here?
Why not ask Tom?
Why should I go?
Why should I go?
Will he recover?
Women love that.
Words failed me.
Words failed me.
Would you do it?
Would you do it?
Write something.
Write something.
You almost died.
You almost died.
You almost died.
You almost died.
You almost died.
You almost died.
You always sing.
You always sing.
You always sing.
You always sing.
You are my hero.
You are my hero.
You are my hero.
You are my hero.
You are naughty.
You are naughty.
You are naughty.
You are naughty.
You are so cute.
You are tallest.
You are the one.
You are the one.
You are the one.
You are the one.
You are the one.
You are the one.
You are the one.
You are the one.
You aren't ugly.
You can come in.
You can do that.
You can do this.
You can do this.
You can go back.
You can go back.
You can go home.
You can go home.
You can make it.
You can make it.
You can make it.
You can take it.
You can take it.
You can take it.
You can take it.
You can't leave.
You cannot lose.
You deserved it.
You have my mug.
You have my mug.
You know enough.
You know enough.
You know people.
You let me down.
You lied to Tom.
You lied to Tom.
You look strong.
You look stupid.
You look stupid.
You look stupid.
You lucky devil!
You made my day.
You made my day.
You made my day.
You made my day.
You mustn't lie.
You nearly died.
You nearly died.
You nearly died.
You nearly died.
You nearly died.
You nearly died.
You should stay.
You should stop.
You should stop.
You sound angry.
You sound angry.
You sound tired.
You sound tired.
You sound tired.
You sound tired.
You sound tired.
You sound tired.
You startled me!
You will listen.
You'd better go.
You'd better go.
You're a menace.
You're a menace.
You're adorable.
You're adorable.
You're adorable.
You're after me.
You're all done.
You're all done.
You're all mine.
You're all mine.
You're an idiot.
You're annoying.
You're annoying.
You're annoying.
You're annoying.
You're arrogant.
You're arrogant.
You're arrogant.
You're arrogant.
You're arrogant.
You're arrogant.
You're blushing.
You're careless.
You're careless.
You're charming.
You're charming.
You're charming.
You're charming.
You're charming.
You're charming.
You're cheating.
You're cheating.
You're confused.
You're confused.
You're creative.
You're creative.
You're creative.
You're creative.
You're creative.
You're creative.
You're demented.
You're demented.
You're demented.
You're disloyal.
You're disloyal.
You're disloyal.
You're disloyal.
You're disloyal.
You're disloyal.
You're faithful.
You're faithful.
You're faithful.
You're fearless.
You're fearless.
You're fearless.
You're forgiven.
You're forgiven.
You're forgiven.
You're forgiven.
You're forgiven.
You're forgiven.
You're forgiven.
You're grounded.
You're grounded.
You're horrible.
You're horrible.
You're mistaken.
You're mistaken.
You're my enemy.
You're my enemy.
You're no saint.
You're no saint.
You're no saint.
You're no saint.
You're not dead.
You're not dead.
You're not dead.
You're not dead.
You're not dead.
You're not dead.
You're not late.
You're not late.
You're not sick.
You're not sick.
You're not sick.
You're outgoing.
You're pathetic.
You're pathetic.
You're pathetic.
You're powerful.
You're powerful.
You're powerful.
You're powerful.
You're powerful.
You're punctual.
You're punctual.
You're reliable.
You're reliable.
You're reliable.
You're restless.
You're restless.
You're ruthless.
You're ruthless.
You're safe now.
You're safe now.
You're so bossy.
You're so bossy.
You're so picky.
You're so picky.
You're so picky.
You're so sweet.
You're so sweet.
You're so sweet.
You're so sweet.
You're so sweet.
You're so sweet.
You're so sweet.
You're so sweet.
You're so sweet.
You're so sweet.
You're so sweet.
You're so sweet.
You're so wrong.
You're so wrong.
You're stalling.
You're stalling.
You're stubborn.
You're stubborn.
You're talented.
You're talented.
You're talented.
You're talented.
You're talented.
You're the best.
You're the best.
You're the best.
You're the best.
You're the boss.
You're too loud.
You're too loud.
You're too loud.
You're too loud.
You're too loud.
You're too loud.
You're too slow.
You're too slow.
You're too slow.
You're too slow.
You're too slow.
You're too slow.
You're too weak.
You're unbiased.
You've been had.
You've been had.
You've found it.
You've found it.
You've found it.
You've found it.
Your cat is fat.
Your cat is fat.
Your cat is fat.
Your cat is fat.
Your cat is fat.
Your cat is fat.
Your time is up.
Your time is up.
Yours is better.
Yours is better.
Yours is better.
Yours is better.
5 is less than 8.
"""Look,"" she said."
A bird has wings.
A cab is waiting.
A cop was killed.
A cop was killed.
A deal is a deal.
A dog is barking.
A dog is barking.
A fuse has blown.
A fuse has blown.
A fuse has blown.
A girl phoned me.
Accidents happen.
Accidents happen.
Air is invisible.
All are welcomed.
All are welcomed.
All hope is gone.
All men must die.
All of them died.
All of them died.
All of them died.
All of them died.
Answer the phone.
Any book will do.
Anybody knows it.
Anyone can do it.
Are they friends?
Are they friends?
Are they friends?
Are they in love?
Are they in love?
Are those for me?
Are those for me?
Are those for me?
Are those for me?
Are we all happy?
Are we done here?
Are we going far?
Are we safe here?
Are you American?
Are you American?
Are you American?
Are you American?
Are you American?
Are you American?
Are you Catholic?
Are you Catholic?
Are you Catholic?
Are you Japanese?
Are you Japanese?
Are you Japanese?
Are you a doctor?
Are you a golfer?
Are you a golfer?
Are you a lawyer?
Are you a maniac?
Are you a maniac?
Are you a singer?
Are you a typist?
Are you a typist?
Are you a wizard?
Are you a wizard?
Are you all nuts?
Are you all nuts?
Are you an idiot?
Are you an idiot?
Are you an idiot?
Are you an idiot?
Are you blushing?
Are you blushing?
Are you brothers?
Are you busy now?
Are you busy now?
Are you drinking?
Are you drinking?
Are you dyslexic?
Are you dyslexic?
Are you finished?
Are you finished?
Are you finished?
Are you finished?
Are you finished?
Are you finished?
Are you finished?
Are you finished?
Are you for real?
Are you for real?
Are you free now?
Are you homeless?
Are you homeless?
Are you in Paris?
Are you in Paris?
Are you new here?
Are you new here?
Are you on crack?
Are you on crack?
Are you on crack?
Are you on crack?
Are you pregnant?
Are you still up?
Are you still up?
Are you still up?
Are you still up?
Are you students?
Are you students?
Are you studying?
Are you studying?
Are you two busy?
Aren't you happy?
Aren't you tired?
Ask her her name.
Ask her her name.
Ask him his name.
Ask him his name.
Ask them to help.
"At last, he came."
Attention please!
Be more flexible.
Be more flexible.
Be more flexible.
Be more flexible.
Be more flexible.
Be more flexible.
Be there tonight.
Be there tonight.
Be there tonight.
Be there tonight.
Birds have wings.
Bite your tongue.
Bite your tongue.
Bite your tongue.
Boxing is boring.
Boxing is boring.
Bring me a chair.
Bring me a chair.
Bring me a drink.
Bring me a drink.
Bring me my cane.
Bring me my cane.
Bring them to me.
Brush your teeth.
Brush your teeth.
Business is slow.
Call a policeman.
Call me tomorrow.
Can I be excused?
Can I be excused?
Can I go to work?
Can I have a hug?
Can I have a hug?
Can I sleep here?
Can anyone drive?
Can rabbits swim?
Can we afford it?
Can we drop this?
Can we go inside?
Can we speak now?
Can you call him?
Can you call him?
Can you continue?
Can you find out?
Can you find out?
Can you hurry up?
Can you hurry up?
Can you meet him?
Can you prove it?
Can you prove it?
Can you save Tom?
Can you save Tom?
Can you spell it?
Can you spell it?
Change is needed.
Check your order.
Choose carefully.
Choose carefully.
Choose something.
Choose something.
Climb to the top.
Close the blinds.
Close the blinds.
Close the drawer.
Close the drawer.
Close the window.
Close the window.
Close the window.
Close the window.
Close your books.
Come and help us.
Come and help us.
Come immediately.
Come immediately.
"Come on, grow up."
"Come on, grow up."
"Come on, help me."
"Come on, help me."
"Come on, tell me."
"Come on, wake up."
Come run with me.
Come run with me.
Come sit with us.
Come sit with us.
Come with me now.
Come with me now.
"Concentrate, Tom."
"Concentrate, Tom."
Consult a doctor.
Continue digging.
Continue working.
Control yourself!
Control yourself!
Control yourself.
Control yourself.
Cookie is my dog.
Could I help you?
Cows supply milk.
Cows supply milk.
Dial 110 at once.
Did I write that?
Did I write that?
Did Tom go alone?
Did Tom say that?
Did anyone laugh?
Did he touch you?
Did he touch you?
Did he touch you?
Did he touch you?
Did she say that?
Did they say how?
Did they say how?
Did they say why?
Did they say why?
Did you find Tom?
Did you find Tom?
Did you have fun?
Did you have fun?
Did you have fun?
Did you have fun?
Did you have fun?
Did you have fun?
Did you kill Tom?
Did you kill Tom?
Did you love Tom?
Did you love Tom?
Did you meet her?
Did you meet her?
Did you phone me?
Did you see that?
Did you see that?
Did you stop Tom?
Did you stop Tom?
Did you tell Tom?
Did you tell Tom?
Did you vote yet?
Do I smell bacon?
Do as I tell you.
Do as I told you.
Do as you please.
Do it delicately.
Do it delicately.
Do it right away.
Do not come here.
Do not come here.
Do not interfere!
Do not interfere!
Do not interfere!
Do not interfere!
Do what you like.
Do what you want.
Do what you want.
Do you eat a lot?
Do you eat a lot?
Do you even care?
Do you feel sick?
Do you feel sick?
Do you have beer?
Do you have them?
Do you have them?
Do you have time?
Do you have time?
Do you have time?
Do you hear that?
Do you know them?
Do you like cats?
Do you like dogs?
Do you like dogs?
Do you like dogs?
Do you like fish?
Do you like fish?
Do you like mine?
Do you like mine?
Do you like mine?
Do you like mine?
Do you like mine?
Do you like mine?
Do you like snow?
Do you like that?
Do you like that?
Do you like this?
Do you like this?
Do you live here?
Do you live here?
Do you live here?
Do you live here?
Do you mind much?
Do you mind much?
Do you need help?
Do you own a gun?
Do you own a gun?
Do you play golf?
Do you play golf?
Do you trust her?
Do you trust her?
Do you want kids?
Do you want kids?
Do you want this?
Do you want this?
Do you want wine?
Do you want wine?
Do you work here?
Do you work here?
Do you work here?
Do you work here?
Do your homework.
Does anyone care?
Does anyone care?
Dogs are barking.
Dogs are barking.
Don't ask me why.
Don't be a moron.
Don't be alarmed.
Don't be alarmed.
Don't be alarmed.
Don't be alarmed.
Don't be alarmed.
Don't be alarmed.
Don't be foolish.
Don't be so lazy.
Don't be so lazy.
Don't be so lazy.
Don't be so lazy.
Don't be so lazy.
Don't come again.
Don't deceive me.
Don't deceive me.
Don't disturb me.
Don't drink that.
Don't drink that.
Don't leave town.
Don't leave town.
Don't look at me!
Don't look at me!
Don't look at me.
Don't look at me.
Don't look at us.
Don't look at us.
Don't lose heart.
Don't lose heart.
Don't make me go.
Don't make me go.
Don't make noise.
Don't mention it.
Don't pick it up.
Don't pick it up.
Don't rip me off!
Don't say a word.
Don't talk to me!
Don't talk to me!
Don't talk to me!
Don't talk to me!
Don't talk to me.
Don't talk to me.
Don't touch this!
Don't touch this!
Don't touch this!
Don't touch this!
Don't touch this!
Don't yell at me.
Don't you get it?
Don't you get it?
Don't you get it?
Don't you get it?
Don't you get it?
Don't you get it?
Drink more water.
Drink more water.
Drink some water.
Drink some water.
Drink this juice.
Drink this juice.
Drinks are on me.
Drinks are on me.
Drinks are on me.
Eat meals slowly.
Eat your spinach.
Eat your spinach.
Eat your veggies.
Eat your veggies.
Enjoy yourselves.
Everybody groans.
Everybody jumped.
Everybody saw it.
Everybody saw it.
Everybody's dead.
Everybody's dead.
Everybody's dead.
Everybody's here.
Everybody's home.
Everybody's safe.
Everyone changes.
Everyone cheered.
Everyone cheered.
Everyone had fun.
Everyone is here.
Everyone laughed.
Everyone laughed.
Everyone noticed.
Everyone noticed.
Everyone's lying.
Everyone's there.
Everything is OK.
Everything is OK.
Everything is OK.
Evil always wins.
Explain it to me.
Explain it to me.
Family is family.
Feed the hamster.
Feed the hamster.
Fight like a man.
Fight like a man.
Follow my advice.
Follow my advice.
Follow the rules.
Follow the rules.
Food costs money.
For what purpose?
Forget about her.
Forget about her.
Gardening is fun.
Get away from me.
Get away from me.
Get away from me.
Get away from me.
Get back to work.
Get into the car.
Get on the horse.
Get on the horse.
Get on your bike.
Get on your feet.
Get on your feet.
Get on your feet.
Get on your feet.
Get out of there.
Get out of there.
Get to the point!
Get to the point.
Get to the point.
Give him a break!
Give him a break!
Give me a chance.
Give me a chance.
Give me a hammer.
Give me a hammer.
Give me a minute.
Give me a minute.
Give me a minute.
Give me a minute.
Give me a reason.
Give me a reason.
Give me a second.
Give me a second.
Give me a second.
Give me a second.
Give me my drink.
Give me my drink.
Give me the ball.
Give me the ball.
Give me the book.
Give me your arm.
Give me your gun.
Give me your gun.
Give them to her.
Give them to him.
Give us a minute.
Give us a moment.
Give us a moment.
Give us a second.
Give us a second.
Go back to sleep.
Go have some fun.
Go have some fun.
Go on without me.
Go on without me.
Go play with Tom.
Go to the barber.
Go up the stairs.
Go when you want.
Go with the flow.
Go with the flow.
Good luck to you!
Good luck to you!
Grow up a little.
Grow up a little.
Hang on a minute.
Hang on a second.
Have a good time.
Have a good time.
Have a good time.
Have a good time.
Have a good week!
Have a nice time.
Have a nice time.
Have a nice time.
Have a nice trip!
Have a nice trip!
Have a nice trip!
Have a nice trip!
Have a nice trip.
Have a nice trip.
Have a nice trip.
Have a nice trip.
Have a safe trip.
Have a safe trip.
Have a safe trip.
Have a safe trip.
Have a safe trip.
Have some coffee.
Have some coffee.
Have you decided?
Have you decided?
Have you decided?
Have you decided?
Have you decided?
